ch_changeIdNum,ch_createdTime
69366,"2016-03-28 09:50:12"
69411,"2016-03-29 10:39:45"
69406,"2016-03-29 09:47:19"
69394,"2016-03-29 04:21:51"
69396,"2016-03-29 06:46:30"
69397,"2016-03-29 06:47:01"
69393,"2016-03-29 03:35:56"
69391,"2016-03-29 02:06:57"
69390,"2016-03-29 00:34:54"
69387,"2016-03-28 22:52:31"
69386,"2016-03-28 22:26:54"
69378,"2016-03-28 20:01:29"
69379,"2016-03-28 20:03:08"
68113,"2016-03-10 02:51:09"
69168,"2016-03-23 17:27:54"
69282,"2016-03-24 21:18:31"
69358,"2016-03-27 15:44:31"
69371,"2016-03-28 13:25:52"
69370,"2016-03-28 13:25:52"
69061,"2016-03-22 17:13:23"
69367,"2016-03-28 10:29:12"
69369,"2016-03-28 11:24:21"
69332,"2016-03-25 16:58:25"
69365,"2016-03-28 08:54:08"
69364,"2016-03-28 08:33:05"
69363,"2016-03-28 08:33:05"
69361,"2016-03-28 06:58:39"
69360,"2016-03-28 06:46:37"
69359,"2016-03-28 06:34:31"
69357,"2016-03-27 09:38:35"
69356,"2016-03-27 08:50:49"
69354,"2016-03-26 16:58:44"
69353,"2016-03-26 16:01:32"
69262,"2016-03-24 16:10:47"
69346,"2016-03-26 02:44:52"
69341,"2016-03-25 21:09:53"
34145,"2014-09-30 15:54:52"
69287,"2016-03-24 22:16:07"
69088,"2016-03-23 00:16:11"
69340,"2016-03-25 21:01:37"
69339,"2016-03-25 19:52:06"
68024,"2016-03-09 08:43:33"
56577,"2015-09-23 21:59:24"
66544,"2016-02-13 09:24:47"
69338,"2016-03-25 19:22:12"
69289,"2016-03-24 22:31:02"
56851,"2015-09-28 12:56:25"
69336,"2016-03-25 18:47:27"
67377,"2016-02-25 22:17:11"
68227,"2016-03-11 17:35:41"
68512,"2016-03-16 02:40:31"
69333,"2016-03-25 17:03:29"
69038,"2016-03-22 14:43:21"
68826,"2016-03-19 02:21:34"
68825,"2016-03-19 02:06:23"
69312,"2016-03-25 10:58:21"
69318,"2016-03-25 13:46:56"
69298,"2016-03-25 00:58:01"
65891,"2016-02-04 14:38:23"
69062,"2016-03-22 17:19:26"
69317,"2016-03-25 13:45:36"
69316,"2016-03-25 13:23:37"
68133,"2016-03-10 09:07:41"
69311,"2016-03-25 10:55:50"
69309,"2016-03-25 09:42:41"
69308,"2016-03-25 09:29:02"
68738,"2016-03-18 01:45:03"
68737,"2016-03-18 01:45:03"
68736,"2016-03-18 01:45:03"
68735,"2016-03-18 01:45:03"
68252,"2016-03-11 21:37:45"
68384,"2016-03-14 18:19:41"
68866,"2016-03-20 20:36:07"
68843,"2016-03-19 19:43:47"
68856,"2016-03-20 12:26:23"
68859,"2016-03-20 14:38:26"
64954,"2016-01-22 07:37:00"
68858,"2016-03-20 13:19:11"
68857,"2016-03-20 13:10:35"
68557,"2016-03-16 17:34:24"
68828,"2016-03-19 05:21:28"
68852,"2016-03-19 22:31:32"
68559,"2016-03-16 17:39:37"
63295,"2015-12-27 17:59:55"
67784,"2016-03-04 02:06:04"
68846,"2016-03-19 20:10:30"
54338,"2015-08-21 20:24:58"
68845,"2016-03-19 20:02:56"
68847,"2016-03-19 20:37:50"
68844,"2016-03-19 19:53:32"
68842,"2016-03-19 19:29:28"
68839,"2016-03-19 11:44:33"
68524,"2016-03-16 11:17:42"
68841,"2016-03-19 17:05:18"
68840,"2016-03-19 12:04:31"
68761,"2016-03-18 10:46:10"
68760,"2016-03-18 10:45:41"
68558,"2016-03-16 17:39:37"
68788,"2016-03-18 16:40:22"
68824,"2016-03-19 00:49:03"
68822,"2016-03-19 00:12:55"
62040,"2015-12-04 21:37:53"
68821,"2016-03-18 23:29:32"
68611,"2016-03-17 02:40:14"
68802,"2016-03-18 18:46:06"
68799,"2016-03-18 18:16:14"
68801,"2016-03-18 18:33:11"
68812,"2016-03-18 19:45:30"
68112,"2016-03-10 02:51:09"
68795,"2016-03-18 17:20:34"
68800,"2016-03-18 18:18:42"
68797,"2016-03-18 18:08:32"
68683,"2016-03-17 15:21:44"
68774,"2016-03-18 13:54:35"
68805,"2016-03-18 18:57:02"
68485,"2016-03-15 21:32:10"
68489,"2016-03-15 21:49:18"
68785,"2016-03-18 15:42:55"
68010,"2016-03-09 02:03:19"
68414,"2016-03-15 04:39:41"
68379,"2016-03-14 16:49:50"
68374,"2016-03-14 16:06:55"
67964,"2016-03-08 14:17:30"
68658,"2016-03-17 10:28:57"
68657,"2016-03-17 10:25:53"
68656,"2016-03-17 10:20:25"
67687,"2016-03-02 18:40:03"
68574,"2016-03-16 19:36:10"
68780,"2016-03-18 14:53:34"
68779,"2016-03-18 14:39:05"
68778,"2016-03-18 14:34:50"
68694,"2016-03-17 16:11:42"
68776,"2016-03-18 14:24:36"
68476,"2016-03-15 20:01:07"
61053,"2015-11-23 19:10:21"
68771,"2016-03-18 12:59:20"
68749,"2016-03-18 08:30:26"
68715,"2016-03-17 19:03:42"
68767,"2016-03-18 12:28:46"
68723,"2016-03-17 21:00:52"
68770,"2016-03-18 12:48:21"
68766,"2016-03-18 12:16:43"
68496,"2016-03-15 22:50:46"
68756,"2016-03-18 09:54:19"
67224,"2016-02-24 11:39:15"
68765,"2016-03-18 11:14:02"
68302,"2016-03-13 22:00:22"
68762,"2016-03-18 10:52:40"
68641,"2016-03-17 04:02:27"
68588,"2016-03-16 21:05:17"
68757,"2016-03-18 10:07:24"
68755,"2016-03-18 09:21:17"
68132,"2016-03-10 09:05:41"
68584,"2016-03-16 20:56:08"
68744,"2016-03-18 07:40:06"
67643,"2016-03-02 00:19:32"
68229,"2016-03-11 18:04:08"
68733,"2016-03-18 01:10:49"
68464,"2016-03-15 18:16:15"
67928,"2016-03-07 22:17:05"
68732,"2016-03-18 00:34:57"
68734,"2016-03-18 01:15:00"
68687,"2016-03-17 15:45:09"
68730,"2016-03-17 23:23:31"
68594,"2016-03-16 21:58:06"
68726,"2016-03-17 21:44:37"
68192,"2016-03-11 08:57:23"
68201,"2016-03-11 11:30:45"
68165,"2016-03-10 16:32:13"
68198,"2016-03-11 10:13:57"
68166,"2016-03-10 17:30:30"
67583,"2016-03-01 05:59:55"
67694,"2016-03-02 19:46:38"
68179,"2016-03-10 21:24:53"
67832,"2016-03-04 20:52:25"
67710,"2016-03-03 03:15:13"
67930,"2016-03-08 02:56:23"
67831,"2016-03-04 20:52:25"
67830,"2016-03-04 20:52:25"
68157,"2016-03-10 15:05:20"
67989,"2016-03-08 17:20:31"
67692,"2016-03-02 19:32:59"
65240,"2016-01-27 09:30:22"
68159,"2016-03-10 15:44:12"
68121,"2016-03-10 03:40:43"
68140,"2016-03-10 11:51:27"
65912,"2016-02-04 15:59:47"
64643,"2016-01-19 12:16:30"
67982,"2016-03-08 17:12:46"
67991,"2016-03-08 18:10:05"
68138,"2016-03-10 11:24:03"
68156,"2016-03-10 14:33:08"
68154,"2016-03-10 14:19:44"
68155,"2016-03-10 14:25:01"
68153,"2016-03-10 14:18:14"
68152,"2016-03-10 14:04:10"
68148,"2016-03-10 13:57:17"
68068,"2016-03-09 16:11:47"
68135,"2016-03-10 09:57:23"
67579,"2016-03-01 00:22:48"
55223,"2015-09-03 16:53:11"
68139,"2016-03-10 11:42:44"
68124,"2016-03-10 06:34:13"
68141,"2016-03-10 12:11:31"
68073,"2016-03-09 16:28:58"
68011,"2016-03-09 02:03:19"
68134,"2016-03-10 09:19:46"
68071,"2016-03-09 16:23:47"
68070,"2016-03-09 16:23:47"
68059,"2016-03-09 15:37:08"
68057,"2016-03-09 15:14:25"
68056,"2016-03-09 15:14:25"
68069,"2016-03-09 16:23:47"
68130,"2016-03-10 08:32:34"
65163,"2016-01-26 09:54:05"
68127,"2016-03-10 07:40:32"
68126,"2016-03-10 07:13:04"
68037,"2016-03-09 11:46:36"
68094,"2016-03-09 21:37:46"
47734,"2015-05-12 13:59:14"
68123,"2016-03-10 04:34:41"
68114,"2016-03-10 02:55:38"
68117,"2016-03-10 02:55:38"
68116,"2016-03-10 02:55:38"
60146,"2015-11-11 18:02:13"
67720,"2016-03-03 07:15:01"
67922,"2016-03-07 20:42:28"
67957,"2016-03-08 12:42:41"
67659,"2016-03-02 12:45:09"
67723,"2016-03-03 07:57:27"
67649,"2016-03-02 09:06:49"
67532,"2016-02-29 12:06:33"
64282,"2016-01-13 16:13:31"
67747,"2016-03-03 14:56:33"
67956,"2016-03-08 12:42:41"
64391,"2016-01-14 17:55:10"
68081,"2016-03-09 18:59:40"
68047,"2016-03-09 14:03:49"
68045,"2016-03-09 13:43:19"
68044,"2016-03-09 13:37:37"
67135,"2016-02-23 13:19:02"
68088,"2016-03-09 20:09:26"
67768,"2016-03-03 19:48:31"
68043,"2016-03-09 13:25:01"
67951,"2016-03-08 08:53:07"
68054,"2016-03-09 15:14:25"
67452,"2016-02-26 17:54:24"
67944,"2016-03-08 08:17:02"
67943,"2016-03-08 08:17:02"
68004,"2016-03-09 01:08:39"
67977,"2016-03-08 16:26:25"
68003,"2016-03-09 00:29:31"
68067,"2016-03-09 16:04:52"
68065,"2016-03-09 15:56:37"
67941,"2016-03-08 08:02:40"
68000,"2016-03-08 21:35:21"
68063,"2016-03-09 15:47:54"
68062,"2016-03-09 15:44:27"
68061,"2016-03-09 15:42:44"
68046,"2016-03-09 13:46:25"
68058,"2016-03-09 15:25:12"
59430,"2015-11-01 01:18:37"
68053,"2016-03-09 14:57:11"
68052,"2016-03-09 14:56:36"
62317,"2015-12-09 14:22:50"
68032,"2016-03-09 10:18:57"
65803,"2016-02-03 15:00:51"
64515,"2016-01-17 01:42:08"
67520,"2016-02-29 09:37:31"
67519,"2016-02-29 09:28:16"
67416,"2016-02-26 14:07:23"
67440,"2016-02-26 16:18:35"
67517,"2016-02-29 09:04:58"
67400,"2016-02-26 09:19:48"
67202,"2016-02-24 08:14:13"
67509,"2016-02-29 07:03:28"
67511,"2016-02-29 07:15:15"
67508,"2016-02-29 04:14:57"
67505,"2016-02-28 19:07:59"
67504,"2016-02-28 17:01:58"
67393,"2016-02-26 06:46:07"
67503,"2016-02-28 16:39:49"
67381,"2016-02-25 23:25:02"
67276,"2016-02-24 17:45:42"
67462,"2016-02-26 21:27:39"
67497,"2016-02-28 01:16:35"
67496,"2016-02-28 01:15:45"
67483,"2016-02-27 01:07:58"
67433,"2016-02-26 15:38:52"
67495,"2016-02-27 23:49:24"
67020,"2016-02-21 23:34:45"
67091,"2016-02-22 20:38:29"
67494,"2016-02-27 20:42:43"
67493,"2016-02-27 20:31:55"
67490,"2016-02-27 18:27:23"
65512,"2016-01-30 17:16:18"
67488,"2016-02-27 15:33:50"
67487,"2016-02-27 13:15:45"
67475,"2016-02-26 22:53:17"
67485,"2016-02-27 03:47:50"
67470,"2016-02-26 22:12:25"
67482,"2016-02-27 00:33:14"
67481,"2016-02-27 00:27:16"
67413,"2016-02-26 14:05:17"
67479,"2016-02-26 23:54:51"
67473,"2016-02-26 22:31:14"
65842,"2016-02-03 20:06:52"
67447,"2016-02-26 17:13:55"
67477,"2016-02-26 22:58:54"
67476,"2016-02-26 22:55:50"
67362,"2016-02-25 19:37:55"
67472,"2016-02-26 22:30:55"
67471,"2016-02-26 22:24:19"
67342,"2016-02-25 15:33:18"
67468,"2016-02-26 22:00:57"
66646,"2016-02-15 20:29:21"
67466,"2016-02-26 21:51:48"
66565,"2016-02-14 17:22:22"
67465,"2016-02-26 21:45:37"
67460,"2016-02-26 21:24:04"
67461,"2016-02-26 21:24:04"
67458,"2016-02-26 20:40:04"
67379,"2016-02-25 22:27:59"
66515,"2016-02-12 16:27:22"
66963,"2016-02-19 19:55:50"
65139,"2016-01-25 21:12:57"
67402,"2016-02-26 09:30:52"
67454,"2016-02-26 18:52:49"
67451,"2016-02-26 17:44:03"
67039,"2016-02-22 11:49:37"
67038,"2016-02-22 11:48:55"
67450,"2016-02-26 17:26:17"
67449,"2016-02-26 17:26:17"
67448,"2016-02-26 17:26:17"
67445,"2016-02-26 17:03:21"
67432,"2016-02-26 15:36:04"
67438,"2016-02-26 16:00:05"
67441,"2016-02-26 16:33:36"
67371,"2016-02-25 20:46:27"
67405,"2016-02-26 10:52:49"
66706,"2016-02-16 16:41:42"
67435,"2016-02-26 15:46:59"
67206,"2016-02-24 09:31:20"
67436,"2016-02-26 15:54:10"
66942,"2016-02-19 15:53:19"
67178,"2016-02-23 20:25:15"
67168,"2016-02-23 18:22:33"
67421,"2016-02-26 15:03:16"
67354,"2016-02-25 17:40:53"
66808,"2016-02-18 13:06:58"
67397,"2016-02-26 08:36:04"
67316,"2016-02-25 11:52:05"
67396,"2016-02-26 08:23:39"
66639,"2016-02-15 17:31:40"
67423,"2016-02-26 15:12:20"
67418,"2016-02-26 14:43:49"
67385,"2016-02-26 00:02:26"
67404,"2016-02-26 10:52:49"
67334,"2016-02-25 14:39:52"
67358,"2016-02-25 19:20:03"
67417,"2016-02-26 14:08:52"
67410,"2016-02-26 13:53:17"
67411,"2016-02-26 13:53:27"
67409,"2016-02-26 13:43:54"
67368,"2016-02-25 20:29:35"
67370,"2016-02-25 20:41:23"
66824,"2016-02-18 15:21:14"
66791,"2016-02-18 09:05:43"
66673,"2016-02-16 08:48:52"
66915,"2016-02-19 11:13:04"
66913,"2016-02-19 10:59:32"
66908,"2016-02-19 10:51:24"
66805,"2016-02-18 12:49:04"
66863,"2016-02-18 20:10:57"
66901,"2016-02-19 10:29:30"
66878,"2016-02-18 22:50:15"
66862,"2016-02-18 20:03:17"
66899,"2016-02-19 09:34:26"
66848,"2016-02-18 16:17:44"
66897,"2016-02-19 09:22:21"
66819,"2016-02-18 14:48:23"
66895,"2016-02-19 08:02:24"
66815,"2016-02-18 13:53:46"
66893,"2016-02-19 06:43:02"
66892,"2016-02-19 05:13:24"
66889,"2016-02-19 01:47:29"
66872,"2016-02-18 22:13:45"
60370,"2015-11-13 20:00:10"
66828,"2016-02-18 15:59:25"
65955,"2016-02-04 23:15:52"
66876,"2016-02-18 22:34:31"
66859,"2016-02-18 18:00:25"
65729,"2016-02-02 19:41:26"
66873,"2016-02-18 22:24:57"
66871,"2016-02-18 22:08:59"
66550,"2016-02-13 17:14:31"
66869,"2016-02-18 21:33:52"
66870,"2016-02-18 21:33:53"
66697,"2016-02-16 15:11:57"
66868,"2016-02-18 21:30:40"
66867,"2016-02-18 21:13:50"
66866,"2016-02-18 21:10:29"
66864,"2016-02-18 20:56:40"
66637,"2016-02-15 17:24:26"
66804,"2016-02-18 12:49:04"
55701,"2015-09-11 02:46:52"
66779,"2016-02-18 00:26:50"
66852,"2016-02-18 16:54:05"
66856,"2016-02-18 17:15:59"
66813,"2016-02-18 13:47:06"
66861,"2016-02-18 18:27:19"
66860,"2016-02-18 18:18:23"
66725,"2016-02-17 00:04:44"
66858,"2016-02-18 17:29:14"
66781,"2016-02-18 00:53:28"
66773,"2016-02-17 22:57:11"
66851,"2016-02-18 16:53:40"
66857,"2016-02-18 17:16:19"
66855,"2016-02-18 17:00:33"
66854,"2016-02-18 16:58:36"
66810,"2016-02-18 13:23:32"
66806,"2016-02-18 13:03:19"
64078,"2016-01-11 21:36:07"
66818,"2016-02-18 14:38:55"
66738,"2016-02-17 13:44:04"
66823,"2016-02-18 15:21:04"
66803,"2016-02-18 12:44:39"
66826,"2016-02-18 15:37:11"
66822,"2016-02-18 15:21:04"
66728,"2016-02-17 01:17:00"
66719,"2016-02-16 19:42:49"
64141,"2016-01-12 15:27:52"
66492,"2016-02-12 12:24:40"
66820,"2016-02-18 14:55:31"
66317,"2016-02-10 16:10:15"
66358,"2016-02-11 01:54:12"
66812,"2016-02-18 13:35:42"
64474,"2016-01-15 15:04:57"
64480,"2016-01-15 15:46:18"
65119,"2016-01-25 17:12:05"
66739,"2016-02-17 14:05:38"
66757,"2016-02-17 17:54:10"
64566,"2016-01-18 15:11:31"
66784,"2016-02-18 04:15:33"
66748,"2016-02-17 15:13:18"
66811,"2016-02-18 13:30:47"
66807,"2016-02-18 13:06:50"
66747,"2016-02-17 15:09:14"
66788,"2016-02-18 08:25:56"
65342,"2016-01-28 09:58:38"
63559,"2016-01-05 14:41:48"
66809,"2016-02-18 13:18:03"
64318,"2016-01-14 07:38:11"
65894,"2016-02-04 14:57:56"
66111,"2016-02-08 10:58:52"
66802,"2016-02-18 12:36:33"
66786,"2016-02-18 06:57:20"
66801,"2016-02-18 12:25:52"
66394,"2016-02-11 14:30:15"
66219,"2016-02-09 16:34:08"
66399,"2016-02-11 15:33:46"
66266,"2016-02-10 08:31:43"
66287,"2016-02-10 09:57:12"
66329,"2016-02-10 17:00:19"
66291,"2016-02-10 10:15:21"
66218,"2016-02-09 16:33:11"
66222,"2016-02-09 17:14:06"
66319,"2016-02-10 16:16:08"
66195,"2016-02-09 13:43:45"
66328,"2016-02-10 16:50:55"
66047,"2016-02-05 22:28:25"
66167,"2016-02-09 00:51:49"
66332,"2016-02-10 17:42:12"
66294,"2016-02-10 10:32:57"
66114,"2016-02-08 11:52:16"
66286,"2016-02-10 09:55:36"
66157,"2016-02-08 21:17:27"
66330,"2016-02-10 17:00:32"
66245,"2016-02-09 20:38:23"
66325,"2016-02-10 16:39:44"
66322,"2016-02-10 16:27:01"
66228,"2016-02-09 18:04:46"
65796,"2016-02-03 14:19:47"
66045,"2016-02-05 21:10:32"
66149,"2016-02-08 17:21:44"
66313,"2016-02-10 15:29:22"
66310,"2016-02-10 15:10:23"
66309,"2016-02-10 15:10:23"
66308,"2016-02-10 14:24:31"
65897,"2016-02-04 15:10:52"
66289,"2016-02-10 10:11:27"
66065,"2016-02-07 12:15:47"
66282,"2016-02-10 09:31:17"
66300,"2016-02-10 12:06:03"
65001,"2016-01-22 15:16:23"
66301,"2016-02-10 12:09:07"
66126,"2016-02-08 14:51:10"
66303,"2016-02-10 12:20:48"
66243,"2016-02-09 20:15:16"
66242,"2016-02-09 20:15:16"
66302,"2016-02-10 12:15:16"
66000,"2016-02-05 10:27:00"
66131,"2016-02-08 15:23:30"
66297,"2016-02-10 10:47:54"
66299,"2016-02-10 11:30:33"
65919,"2016-02-04 16:56:01"
66293,"2016-02-10 10:25:17"
66132,"2016-02-08 15:23:30"
66208,"2016-02-09 15:47:17"
66207,"2016-02-09 15:47:17"
66206,"2016-02-09 15:47:17"
62925,"2015-12-17 13:42:20"
66270,"2016-02-10 09:04:18"
66271,"2016-02-10 09:04:56"
66268,"2016-02-10 08:53:43"
66269,"2016-02-10 08:57:53"
66104,"2016-02-08 09:55:34"
65456,"2016-01-29 12:21:37"
66267,"2016-02-10 08:42:26"
66214,"2016-02-09 16:10:37"
66180,"2016-02-09 09:03:20"
54125,"2015-08-19 15:23:19"
65999,"2016-02-05 10:26:35"
66265,"2016-02-10 08:19:26"
66201,"2016-02-09 15:03:35"
66262,"2016-02-10 07:42:13"
66261,"2016-02-10 07:31:56"
66063,"2016-02-06 20:17:17"
66062,"2016-02-06 20:17:17"
66060,"2016-02-06 20:17:17"
66181,"2016-02-09 09:28:15"
66247,"2016-02-09 21:03:49"
65927,"2016-02-04 17:17:00"
66237,"2016-02-09 19:06:02"
66257,"2016-02-09 23:57:35"
66256,"2016-02-09 23:50:16"
65989,"2016-02-05 09:24:01"
65984,"2016-02-05 09:18:02"
65981,"2016-02-05 09:14:54"
65979,"2016-02-05 09:13:17"
65977,"2016-02-05 08:37:11"
65976,"2016-02-05 08:31:39"
65975,"2016-02-05 08:26:32"
65974,"2016-02-05 08:21:26"
65973,"2016-02-05 08:17:31"
65972,"2016-02-05 08:17:31"
65971,"2016-02-05 08:13:33"
65970,"2016-02-05 08:05:31"
65969,"2016-02-05 08:04:02"
65964,"2016-02-05 05:12:37"
65963,"2016-02-05 05:12:37"
65962,"2016-02-05 02:53:38"
65961,"2016-02-05 02:48:17"
65960,"2016-02-05 02:48:17"
65959,"2016-02-05 02:48:17"
66248,"2016-02-09 21:52:45"
65936,"2016-02-04 18:26:09"
66252,"2016-02-09 22:19:00"
64915,"2016-01-21 19:54:51"
66155,"2016-02-08 20:33:08"
66152,"2016-02-08 19:09:58"
66241,"2016-02-09 19:57:58"
66246,"2016-02-09 20:58:58"
64713,"2016-01-20 01:23:22"
40089,"2015-01-22 02:54:21"
66244,"2016-02-09 20:27:05"
65748,"2016-02-02 23:58:13"
65747,"2016-02-02 22:58:34"
65728,"2016-02-02 19:30:36"
65746,"2016-02-02 22:39:56"
65235,"2016-01-27 08:11:44"
65605,"2016-02-01 20:54:33"
65612,"2016-02-01 23:17:46"
65030,"2016-01-22 22:23:45"
65739,"2016-02-02 20:59:32"
65745,"2016-02-02 21:48:33"
65726,"2016-02-02 19:04:26"
65742,"2016-02-02 21:16:29"
65737,"2016-02-02 20:41:46"
65736,"2016-02-02 20:32:48"
65741,"2016-02-02 21:03:04"
65740,"2016-02-02 21:00:51"
65738,"2016-02-02 20:58:11"
65673,"2016-02-02 13:52:21"
65672,"2016-02-02 13:45:21"
65731,"2016-02-02 19:58:40"
65323,"2016-01-27 21:51:42"
65727,"2016-02-02 19:17:57"
65545,"2016-02-01 09:59:51"
65725,"2016-02-02 19:04:06"
65483,"2016-01-29 16:13:30"
65717,"2016-02-02 17:04:05"
65723,"2016-02-02 17:59:59"
65652,"2016-02-02 10:59:27"
65446,"2016-01-29 08:47:30"
65670,"2016-02-02 13:40:47"
65669,"2016-02-02 13:40:27"
65667,"2016-02-02 13:29:35"
65701,"2016-02-02 16:02:01"
63999,"2016-01-11 14:19:20"
65714,"2016-02-02 16:24:40"
65694,"2016-02-02 15:22:03"
65693,"2016-02-02 15:22:03"
65409,"2016-01-28 20:16:13"
65203,"2016-01-26 17:10:40"
65699,"2016-02-02 15:40:50"
65696,"2016-02-02 15:27:05"
65690,"2016-02-02 15:01:20"
65629,"2016-02-02 09:01:45"
62370,"2015-12-10 11:30:08"
65689,"2016-02-02 14:56:25"
65660,"2016-02-02 12:57:09"
65683,"2016-02-02 14:18:24"
65682,"2016-02-02 14:12:03"
65648,"2016-02-02 10:40:27"
65647,"2016-02-02 10:38:57"
65659,"2016-02-02 12:44:52"
64894,"2016-01-21 15:36:30"
65687,"2016-02-02 14:29:54"
64128,"2016-01-12 14:02:29"
65677,"2016-02-02 13:58:41"
65680,"2016-02-02 14:07:32"
65410,"2016-01-28 20:20:52"
65681,"2016-02-02 14:10:55"
65676,"2016-02-02 13:57:25"
65674,"2016-02-02 13:56:06"
65383,"2016-01-28 17:18:33"
65675,"2016-02-02 13:56:26"
65658,"2016-02-02 12:17:40"
65668,"2016-02-02 13:39:37"
65664,"2016-02-02 13:14:10"
65663,"2016-02-02 13:12:50"
65662,"2016-02-02 13:10:36"
65656,"2016-02-02 12:03:27"
65671,"2016-02-02 13:44:46"
65624,"2016-02-02 08:49:45"
65665,"2016-02-02 13:23:29"
65661,"2016-02-02 13:09:03"
65249,"2016-01-27 10:59:31"
65666,"2016-02-02 13:29:26"
65610,"2016-02-01 23:05:20"
65649,"2016-02-02 10:45:16"
65650,"2016-02-02 10:45:16"
65651,"2016-02-02 10:57:19"
65628,"2016-02-02 08:59:38"
65640,"2016-02-02 09:45:54"
65645,"2016-02-02 10:32:20"
65653,"2016-02-02 11:13:29"
65466,"2016-01-29 14:05:06"
65474,"2016-01-29 15:09:35"
65654,"2016-02-02 11:34:28"
65630,"2016-02-02 09:01:46"
65557,"2016-02-01 14:04:02"
65644,"2016-02-02 10:17:47"
65642,"2016-02-02 10:00:04"
65626,"2016-02-02 08:58:51"
65182,"2016-01-26 14:09:07"
65641,"2016-02-02 09:49:26"
65221,"2016-01-26 22:08:46"
65220,"2016-01-26 22:08:46"
65625,"2016-02-02 08:55:02"
65591,"2016-02-01 18:34:44"
65576,"2016-02-01 16:28:21"
65632,"2016-02-02 09:21:24"
65587,"2016-02-01 17:44:17"
65622,"2016-02-02 08:29:43"
47994,"2015-05-15 20:16:34"
65134,"2016-01-25 20:29:56"
65133,"2016-01-25 20:29:56"
65138,"2016-01-25 21:11:29"
65136,"2016-01-25 20:44:31"
65137,"2016-01-25 21:08:30"
64815,"2016-01-20 22:35:30"
65110,"2016-01-25 15:40:55"
65129,"2016-01-25 19:23:25"
65007,"2016-01-22 15:59:38"
65000,"2016-01-22 15:11:50"
65127,"2016-01-25 18:15:18"
65071,"2016-01-25 05:15:00"
65122,"2016-01-25 17:36:48"
60958,"2015-11-20 23:42:29"
64942,"2016-01-22 02:24:04"
64941,"2016-01-22 01:46:51"
65032,"2016-01-22 23:01:23"
65101,"2016-01-25 13:56:40"
65117,"2016-01-25 16:27:37"
65106,"2016-01-25 15:14:56"
65034,"2016-01-23 00:38:57"
65035,"2016-01-23 00:38:57"
65036,"2016-01-23 03:36:54"
56487,"2015-09-23 03:02:03"
53413,"2015-08-07 15:04:01"
65097,"2016-01-25 13:31:04"
64990,"2016-01-22 14:00:46"
65098,"2016-01-25 13:31:04"
65107,"2016-01-25 15:23:16"
65002,"2016-01-22 15:31:57"
62610,"2015-12-14 12:48:42"
59127,"2015-10-28 15:31:23"
65018,"2016-01-22 19:35:53"
63144,"2015-12-22 12:54:05"
63927,"2016-01-10 03:32:41"
59487,"2015-11-02 16:14:25"
65099,"2016-01-25 13:45:33"
64572,"2016-01-18 16:17:04"
65096,"2016-01-25 13:16:43"
65089,"2016-01-25 10:19:50"
58275,"2015-10-15 19:22:09"
58196,"2015-10-14 19:58:19"
61033,"2015-11-23 17:12:47"
64885,"2016-01-21 14:43:13"
65092,"2016-01-25 11:51:54"
65091,"2016-01-25 11:22:20"
63783,"2016-01-07 20:25:34"
65088,"2016-01-25 09:43:48"
63376,"2015-12-30 12:27:00"
64467,"2016-01-15 13:40:07"
65083,"2016-01-25 09:25:28"
65085,"2016-01-25 09:35:21"
65005,"2016-01-22 15:55:34"
63001,"2015-12-18 11:03:47"
65081,"2016-01-25 09:17:01"
65084,"2016-01-25 09:27:34"
65080,"2016-01-25 08:59:36"
65079,"2016-01-25 08:54:39"
65077,"2016-01-25 07:36:49"
65076,"2016-01-25 07:26:12"
65075,"2016-01-25 07:22:43"
65074,"2016-01-25 07:19:43"
58689,"2015-10-22 07:15:42"
64979,"2016-01-22 10:44:06"
64526,"2016-01-17 22:42:00"
65047,"2016-01-24 10:41:27"
65051,"2016-01-24 17:08:35"
64940,"2016-01-22 01:45:01"
64877,"2016-01-21 14:11:41"
65048,"2016-01-24 10:45:03"
65046,"2016-01-24 10:41:10"
65014,"2016-01-22 17:49:49"
64951,"2016-01-22 06:11:28"
64950,"2016-01-22 06:11:28"
64949,"2016-01-22 06:11:28"
64948,"2016-01-22 05:54:36"
64947,"2016-01-22 05:33:58"
64946,"2016-01-22 05:25:30"
65045,"2016-01-23 22:51:45"
65041,"2016-01-23 14:52:26"
64030,"2016-01-11 17:54:58"
64920,"2016-01-21 20:50:18"
65029,"2016-01-22 22:00:47"
65027,"2016-01-22 21:14:57"
65028,"2016-01-22 21:15:29"
63661,"2016-01-06 17:44:40"
65020,"2016-01-22 20:11:00"
65019,"2016-01-22 20:11:00"
65016,"2016-01-22 18:26:33"
63777,"2016-01-07 19:51:28"
64168,"2016-01-12 19:08:06"
64516,"2016-01-17 17:31:29"
64823,"2016-01-21 03:03:26"
64929,"2016-01-21 21:52:17"
63051,"2015-12-18 19:09:44"
64944,"2016-01-22 05:12:38"
64943,"2016-01-22 05:12:38"
64786,"2016-01-20 16:35:56"
65006,"2016-01-22 15:56:57"
64601,"2016-01-18 20:31:07"
61606,"2015-12-01 01:36:00"
64599,"2016-01-18 20:05:00"
64588,"2016-01-18 18:10:54"
64589,"2016-01-18 18:20:56"
64597,"2016-01-18 19:29:50"
64598,"2016-01-18 19:32:46"
64580,"2016-01-18 17:10:46"
64408,"2016-01-14 21:32:08"
64299,"2016-01-13 19:42:00"
